epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
57,3625.99,1.18072,0.74436,0.9293,0.64456,0.52198,0.55919,0.34536,1.22377,0.8388,0.96013,0.0209046,0.0069682,0.0209046,0.0069682,0.0209046,0.0069682,0.0209046,0.0069682
58,3752.14,1.17087,0.73665,0.92645,0.63498,0.52647,0.55669,0.34344,1.22229,0.83986,0.96051,0.0206166,0.00687222,0.0206166,0.00687222,0.0206166,0.00687222,0.0206166,0.00687222
59,3875.94,1.17496,0.73984,0.92861,0.62386,0.52932,0.55777,0.34432,1.21857,0.84139,0.95968,0.0203263,0.00677543,0.0203263,0.00677543,0.0203263,0.00677543,0.0203263,0.00677543
60,4000.13,1.17356,0.73488,0.92762,0.64191,0.52241,0.5561,0.34329,1.22501,0.84242,0.96047,0.0200337,0.00667789,0.0200337,0.00667789,0.0200337,0.00667789,0.0200337,0.00667789
61,4124.79,1.16709,0.73031,0.92641,0.64062,0.52607,0.55569,0.34445,1.22294,0.83832,0.96034,0.0197389,0.00657963,0.0197389,0.00657963,0.0197389,0.00657963,0.0197389,0.00657963
62,4249.49,1.17117,0.72899,0.92624,0.64396,0.52353,0.55653,0.34508,1.2257,0.84126,0.9608,0.0194421,0.00648071,0.0194421,0.00648071,0.0194421,0.00648071,0.0194421,0.00648071
63,4373.83,1.16132,0.72088,0.92519,0.64501,0.52583,0.5603,0.34685,1.22182,0.83639,0.96016,0.0191435,0.00638115,0.0191435,0.00638115,0.0191435,0.00638115,0.0191435,0.00638115
64,4498.26,1.15823,0.72029,0.9238,0.64046,0.52574,0.55611,0.34486,1.22377,0.83992,0.96038,0.018843,0.00628101,0.018843,0.00628101,0.018843,0.00628101,0.018843,0.00628101
65,4622.85,1.1622,0.72071,0.92334,0.64145,0.52347,0.55754,0.34428,1.22297,0.84027,0.95863,0.018541,0.00618034,0.018541,0.00618034,0.018541,0.00618034,0.018541,0.00618034
66,4747.62,1.15458,0.71514,0.92257,0.63694,0.53228,0.56032,0.34667,1.21953,0.83537,0.95889,0.0182375,0.00607916,0.0182375,0.00607916,0.0182375,0.00607916,0.0182375,0.00607916
67,4872,1.15693,0.71406,0.9215,0.64153,0.52756,0.56081,0.34576,1.22135,0.83793,0.95912,0.0179326,0.00597754,0.0179326,0.00597754,0.0179326,0.00597754,0.0179326,0.00597754
68,4996.6,1.1522,0.71067,0.92172,0.65527,0.5207,0.56158,0.34676,1.22279,0.8352,0.95975,0.0176265,0.00587551,0.0176265,0.00587551,0.0176265,0.00587551,0.0176265,0.00587551
69,5121.88,1.14837,0.70519,0.92103,0.64954,0.52484,0.56122,0.34761,1.22379,0.83548,0.95948,0.0173193,0.00577311,0.0173193,0.00577311,0.0173193,0.00577311,0.0173193,0.00577311
70,5247.21,1.15125,0.70612,0.92053,0.63659,0.52582,0.55657,0.3441,1.22462,0.83788,0.95959,0.0170112,0.0056704,0.0170112,0.0056704,0.0170112,0.0056704,0.0170112,0.0056704
71,5372.23,1.15339,0.70434,0.91993,0.63397,0.53084,0.55705,0.34386,1.2245,0.83787,0.96076,0.0167022,0.00556742,0.0167022,0.00556742,0.0167022,0.00556742,0.0167022,0.00556742
72,5496.08,1.14973,0.69947,0.91948,0.63414,0.52982,0.55817,0.34468,1.22487,0.83991,0.95974,0.0163926,0.00546421,0.0163926,0.00546421,0.0163926,0.00546421,0.0163926,0.00546421
