epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
96,5263.47,1.15697,0.72325,0.95539,0.62801,0.51269,0.54411,0.33052,1.24896,0.85834,1.00226,0.00910996,0.00303665,0.00910996,0.00303665,0.00910996,0.00303665,0.00910996,0.00303665
97,5391.47,1.15953,0.72407,0.95347,0.62456,0.51239,0.54395,0.33049,1.24928,0.85787,1.00189,0.00882718,0.00294239,0.00882718,0.00294239,0.00882718,0.00294239,0.00882718,0.00294239
98,5519.85,1.16231,0.72269,0.95264,0.62614,0.50949,0.54374,0.33044,1.24851,0.85814,1.00146,0.00854717,0.00284906,0.00854717,0.00284906,0.00854717,0.00284906,0.00854717,0.00284906
99,5648.14,1.15803,0.71817,0.95207,0.61616,0.51824,0.54277,0.32964,1.24878,0.85818,1.00123,0.00827005,0.00275668,0.00827005,0.00275668,0.00827005,0.00275668,0.00827005,0.00275668
100,5776.14,1.15252,0.71532,0.94926,0.61487,0.52195,0.54229,0.32915,1.24845,0.85804,1.00086,0.00799596,0.00266532,0.00799596,0.00266532,0.00799596,0.00266532,0.00799596,0.00266532
101,5904.47,1.15344,0.7157,0.95059,0.61872,0.51645,0.54159,0.32948,1.24817,0.85925,1.00051,0.007725,0.002575,0.007725,0.002575,0.007725,0.002575,0.007725,0.002575
102,6033.29,1.1504,0.71128,0.94934,0.61552,0.5185,0.54155,0.32894,1.24868,0.8596,1.00081,0.0074573,0.00248577,0.0074573,0.00248577,0.0074573,0.00248577,0.0074573,0.00248577
103,6161.8,1.15231,0.7132,0.95182,0.61299,0.51974,0.54044,0.32804,1.24978,0.86009,1.00117,0.00719297,0.00239766,0.00719297,0.00239766,0.00719297,0.00239766,0.00719297,0.00239766
104,6290.47,1.14924,0.70788,0.94716,0.61329,0.51875,0.54011,0.32856,1.2502,0.86058,1.00141,0.00693214,0.00231071,0.00693214,0.00231071,0.00693214,0.00231071,0.00693214,0.00231071
105,6419.09,1.14871,0.70808,0.94911,0.61929,0.51375,0.53986,0.32834,1.25033,0.86086,1.00142,0.0066749,0.00222497,0.0066749,0.00222497,0.0066749,0.00222497,0.0066749,0.00222497
106,6547.99,1.14493,0.70464,0.949,0.62367,0.51147,0.53984,0.3279,1.25046,0.861,1.00144,0.00642139,0.00214046,0.00642139,0.00214046,0.00642139,0.00214046,0.00642139,0.00214046
107,6676.27,1.14469,0.70215,0.94811,0.61858,0.51112,0.53947,0.32758,1.25063,0.86157,1.00169,0.0061717,0.00205723,0.0061717,0.00205723,0.0061717,0.00205723,0.0061717,0.00205723
108,6804.08,1.14311,0.69975,0.94638,0.60532,0.51907,0.53896,0.32723,1.25123,0.86162,1.00154,0.00592596,0.00197532,0.00592596,0.00197532,0.00592596,0.00197532,0.00592596,0.00197532
