epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
131,2892.37,1.10851,0.6554,0.92875,0.62162,0.51162,0.5351,0.32452,1.25262,0.8716,0.99254,0.00158385,0.00052795,0.00158385,0.00052795,0.00158385,0.00052795,0.00158385,0.00052795
132,3018.44,1.10648,0.65595,0.92696,0.61983,0.51229,0.53492,0.32463,1.25304,0.87228,0.99264,0.00146033,0.000486777,0.00146033,0.000486777,0.00146033,0.000486777,0.00146033,0.000486777
133,3145.22,1.10219,0.65343,0.92735,0.61919,0.51221,0.53468,0.32452,1.25354,0.87251,0.99288,0.00134282,0.000447606,0.00134282,0.000447606,0.00134282,0.000447606,0.00134282,0.000447606
134,3270.39,1.09702,0.64655,0.92664,0.61928,0.51168,0.53437,0.32407,1.25366,0.87291,0.99299,0.00123136,0.000410454,0.00123136,0.000410454,0.00123136,0.000410454,0.00123136,0.000410454
135,3395.66,1.10362,0.65201,0.92566,0.61682,0.51143,0.53409,0.3238,1.25384,0.87352,0.99307,0.00112601,0.000375337,0.00112601,0.000375337,0.00112601,0.000375337,0.00112601,0.000375337
136,3521.13,1.09578,0.64762,0.92363,0.61775,0.51231,0.53391,0.3237,1.25415,0.87354,0.99313,0.00102681,0.00034227,0.00102681,0.00034227,0.00102681,0.00034227,0.00102681,0.00034227
137,3646.11,1.10485,0.65218,0.92546,0.61709,0.51174,0.53352,0.32362,1.25443,0.87372,0.99322,0.000933805,0.000311268,0.000933805,0.000311268,0.000933805,0.000311268,0.000933805,0.000311268
138,3771.79,1.09738,0.64733,0.9229,0.61724,0.51171,0.5333,0.32338,1.2545,0.87436,0.99327,0.000847036,0.000282345,0.000847036,0.000282345,0.000847036,0.000282345,0.000847036,0.000282345
139,3896.9,1.10101,0.65006,0.92557,0.61845,0.51153,0.53321,0.32328,1.25477,0.87469,0.99337,0.00076654,0.000255513,0.00076654,0.000255513,0.00076654,0.000255513,0.00076654,0.000255513
140,4021.86,1.10105,0.64709,0.92441,0.61634,0.51208,0.53284,0.32305,1.25494,0.87503,0.99339,0.000692353,0.000230784,0.000692353,0.000230784,0.000692353,0.000230784,0.000692353,0.000230784
141,4143.17,1.10512,0.64806,0.93698,0.61045,0.51525,0.5329,0.323,1.25576,0.87573,0.99379,0.000624508,0.000208169,0.000624508,0.000208169,0.000624508,0.000208169,0.000624508,0.000208169
142,4262.12,1.10166,0.64233,0.93634,0.6131,0.51257,0.53257,0.3227,1.25631,0.87622,0.99395,0.000563034,0.000187678,0.000563034,0.000187678,0.000563034,0.000187678,0.000563034,0.000187678
143,4380.56,1.09517,0.63767,0.93497,0.61805,0.5102,0.53237,0.32266,1.25653,0.8764,0.99393,0.000507959,0.00016932,0.000507959,0.00016932,0.000507959,0.00016932,0.000507959,0.00016932
144,4498.97,1.09557,0.63571,0.93394,0.61927,0.51067,0.53227,0.32243,1.25685,0.87663,0.99403,0.000459306,0.000153102,0.000459306,0.000153102,0.000459306,0.000153102,0.000459306,0.000153102
145,4617.71,1.09321,0.63536,0.93454,0.62002,0.50975,0.53195,0.32232,1.25722,0.8769,0.9942,0.000417097,0.000139032,0.000417097,0.000139032,0.000417097,0.000139032,0.000417097,0.000139032
146,4736.62,1.09443,0.63422,0.93249,0.6174,0.51118,0.53125,0.32215,1.25742,0.87703,0.99423,0.00038135,0.000127117,0.00038135,0.000127117,0.00038135,0.000127117,0.00038135,0.000127117
147,4855.53,1.09216,0.63273,0.93255,0.6174,0.51097,0.53123,0.32184,1.25762,0.87722,0.99431,0.000352081,0.00011736,0.000352081,0.00011736,0.000352081,0.00011736,0.000352081,0.00011736
148,4974.35,1.09174,0.6338,0.93287,0.6179,0.51005,0.53109,0.32177,1.25766,0.87735,0.99431,0.000329303,0.000109768,0.000329303,0.000109768,0.000329303,0.000109768,0.000329303,0.000109768
149,5093.27,1.09218,0.6331,0.93218,0.62004,0.50659,0.53071,0.32184,1.25781,0.87738,0.99437,0.000313026,0.000104342,0.000313026,0.000104342,0.000313026,0.000104342,0.000313026,0.000104342
150,5212.03,1.09235,0.6317,0.93277,0.6209,0.50518,0.53085,0.32177,1.25794,0.87753,0.9945,0.000303257,0.000101086,0.000303257,0.000101086,0.000303257,0.000101086,0.000303257,0.000101086
